division_iso_two,topic,keywords[list],query url
BD-E,Infrastructure,funding; recruitment; capacity; capacity,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=funding,recruitment,capacity,capacity,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,traffic; traffic; overcrowding; damage,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=traffic,traffic,overcrowding,damage,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,broken; open; close; project,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=broken,open,close,project,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,project; wait; delay; delay,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=project,wait,delay,delay,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,primary; primary; secondary; tertiary,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=primary,primary,secondary,tertiary,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,tertiary; neglect; settlement; shop,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=tertiary,neglect,settlement,shop,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,resettlement; slum; removal; gentrification,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=resettlement,slum,removal,gentrification,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,interruption; pharmacy; sewerage; hotel,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=interruption,pharmacy,sewerage,hotel,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,polling station; office; directorate; sanitation,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=polling%20station,office,directorate,sanitation,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,suburb; suburb; suburbs; suburbs,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=suburb,suburb,suburbs,suburbs,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,insurance; power station; energy; fire,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=insurance,power%20station,energy,fire,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,mall; inadequate; improvement; polling centre,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=mall,inadequate,improvement,polling%20centre,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,housing; drinking water; salon; service,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=housing,drinking%20water,salon,service,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,service; communications; power lines; liquor store,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=service,communications,power%20lines,liquor%20store,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,liquor store; taxi; unit; housing unit,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=liquor%20store,taxi,unit,housing%20unit,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,housing crisis; crowd; clean; dirty,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=housing%20crisis,crowd,clean,dirty,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,failure; rebuilding; equipment; treatment,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=failure,rebuilding,equipment,treatment,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,internet; phone line; electricity generator; generator,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=internet,phone%20line,electricity%20generator,generator,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,college; nursery; dam; desalination,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=college,nursery,dam,desalination,%2Fm%2F02nf_&hl=en-US"
BD-E,Infrastructure,desalination; factory; factory,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-E&q=desalination,factory,factory,%2Fm%2F02nf_&hl=en-US"
