division_iso_two,topic,keywords[list],query url
BD-F,"Insecurities - Health, Food, Ph",revolutionary; killed; crisis; victim,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=revolutionary,killed,crisis,victim,%2Fm%2F02nf_&hl=en-US"
BD-F,"Insecurities - Health, Food, Ph",arrest; detention; detainee; prisoner,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=arrest,detention,detainee,prisoner,%2Fm%2F02nf_&hl=en-US"
BD-F,"Insecurities - Health, Food, Ph",detention centre; indiscriminate; checkpoint; operation,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=detention%20centre,indiscriminate,checkpoint,operation,%2Fm%2F02nf_&hl=en-US"
BD-F,"Insecurities - Health, Food, Ph",operation; torture; elements; execute,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=operation,torture,elements,execute,%2Fm%2F02nf_&hl=en-US"
BD-F,"Insecurities - Health, Food, Ph",execute; withdrawal; feud; weapons,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=execute,withdrawal,feud,weapons,%2Fm%2F02nf_&hl=en-US"
BD-F,"Insecurities - Health, Food, Ph",kidnapping; body; ransom; ammunition,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=kidnapping,body,ransom,ammunition,%2Fm%2F02nf_&hl=en-US"
BD-F,"Insecurities - Health, Food, Ph",martyr; martyred; roadside bomb; injured,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=martyr,martyred,roadside%20bomb,injured,%2Fm%2F02nf_&hl=en-US"
BD-F,"Insecurities - Health, Food, Ph",rounds; patrol; victim; target,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=rounds,patrol,victim,target,%2Fm%2F02nf_&hl=en-US"
BD-F,"Insecurities - Health, Food, Ph",scared; stressed; stressed; hiding,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=scared,stressed,stressed,hiding,%2Fm%2F02nf_&hl=en-US"
BD-F,"Insecurities - Health, Food, Ph",scare; cry; cry; violent,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=scare,cry,cry,violent,%2Fm%2F02nf_&hl=en-US"
BD-F,"Insecurities - Health, Food, Ph",infection; virus; contaminated; death,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=infection,virus,contaminated,death,%2Fm%2F02nf_&hl=en-US"
BD-F,"Insecurities - Health, Food, Ph",protection; neglect,"https://trends.google.com/trends/explore?date=2004-01-01%202025-09-01&geo=BD-F&q=protection,neglect,%2Fm%2F02nf_&hl=en-US"
